resultId,raceId,driverId,constructorId,pitstops,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rankfast,fastestLapTime,fastestLapSpeed,statusId,status,driverRef,constructorRef,circuitId,name,year,circuitRef,
24243,1012,1,131,3,44,2,1,1,1,25,56,32:06.4,5526350,47,5,01:35.9,204.642,1,Finished,hamilton,mercedes,17,Chinese Grand Prix,2019,shanghai,
24264,1013,1,131,1,44,2,2,2,2,18,51,1.524,5514466,48,3,01:44.2,207.465,1,Finished,hamilton,mercedes,73,Azerbaijan Grand Prix,2019,BAK,
24283,1014,1,131,3,44,2,1,1,1,26,66,35:50.4,5750443,54,1,01:18.5,213.499,1,Finished,hamilton,mercedes,4,Spanish Grand Prix,2019,catalunya,
24306,1015,1,131,1,44,1,1,1,1,25,78,43:28.4,6208437,9,6,01:16.2,157.721,1,Finished,hamilton,mercedes,6,Monaco Grand Prix,2019,monaco,
24326,1016,1,131,1,44,2,1,1,1,25,70,29:07.1,5347084,62,4,01:14.8,209.851,1,Finished,hamilton,mercedes,7,Canadian Grand Prix,2019,villeneuve,
24346,1017,1,131,1,44,1,1,1,1,25,53,24:31.2,5071198,53,2,01:32.8,226.717,1,Finished,hamilton,mercedes,34,French Grand Prix,2019,ricard,
24370,1018,1,131,1,44,4,5,5,5,10,71,22.805,4944627,69,5,01:08.0,228.432,1,Finished,hamilton,mercedes,70,Austrian Grand Prix,2019,red_bull_ring,
24386,1019,1,131,1,44,2,1,1,1,26,52,21:08.5,4868452,52,1,01:27.4,242.735,1,Finished,hamilton,mercedes,9,British Grand Prix,2019,silverstone,
24414,1020,1,131,18,44,1,9,9,9,2,64,19.667,6290942,64,12,01:18.8,208.935,1,Finished,hamilton,mercedes,10,German Grand Prix,2019,hockenheimring,
24426,1021,1,131,3,44,3,1,1,1,25,70,35:03.8,5703796,60,2,01:18.5,200.84,1,Finished,hamilton,mercedes,11,Hungarian Grand Prix,2019,hungaroring,
24447,1022,1,131,1,44,3,2,2,2,18,44,0.981,5026691,24,3,01:46.6,236.577,1,Finished,hamilton,mercedes,13,Belgian Grand Prix,2019,spa,
24468,1023,1,131,3,44,2,3,3,3,16,53,35.199,4561864,51,1,01:21.8,255.014,1,Finished,hamilton,mercedes,14,Italian Grand Prix,2019,monza,
24489,1024,1,131,1,44,2,4,4,4,12,61,4.608,7118275,58,7,01:44.9,173.73,1,Finished,hamilton,mercedes,15,Singapore Grand Prix,2019,marina_bay,
24506,1025,1,131,1,44,2,1,1,1,26,53,33:39.0,5618992,51,1,01:35.8,219.847,1,Finished,hamilton,mercedes,71,Russian Grand Prix,2019,sochi,
24528,1026,1,131,3,44,4,3,3,3,16,52,13.858,4920613,45,1,01:31.0,229.77,1,Finished,hamilton,mercedes,22,Japanese Grand Prix,2019,suzuka,
24546,1027,1,131,1,44,3,1,1,1,25,71,36:48.9,5808904,66,4,01:19.5,194.993,1,Finished,hamilton,mercedes,32,Mexican Grand Prix,2019,rodriguez,
24567,1028,1,131,1,44,5,2,2,2,18,56,4.148,5639801,26,7,01:38.4,201.6,1,Finished,hamilton,mercedes,69,United States Grand Prix,2019,americas,
24592,1029,1,131,6,44,3,7,7,7,6,71,11.139,5605817,46,3,01:11.1,218.232,1,Finished,hamilton,mercedes,18,Brazilian Grand Prix,2019,interlagos,
24606,1030,1,131,1,44,1,1,1,1,26,55,34:05.7,5645715,53,1,01:39.3,201.387,1,Finished,hamilton,mercedes,24,Abu Dhabi Grand Prix,2019,yas_marina,
24629,1031,1,131,3,44,5,4,4,4,12,71,5.689,5461428,67,3,01:07.7,229.572,1,Finished,hamilton,mercedes,70,Austrian Grand Prix,2020,red_bull_ring,
24646,1032,1,131,1,44,1,1,1,1,25,71,22:50.7,4970683,68,3,01:06.7,232.989,1,Finished,hamilton,mercedes,70,Styrian Grand Prix,2020,red_bull_ring,
24666,1033,1,131,6,44,1,1,1,1,26,70,36:12.5,5772473,70,1,01:16.6,205.823,1,Finished,hamilton,mercedes,11,Hungarian Grand Prix,2020,hungaroring,
24686,1034,1,131,1,44,1,1,1,1,25,52,28:01.3,5281283,45,3,01:29.2,237.652,1,Finished,hamilton,mercedes,9,British Grand Prix,2020,silverstone,
24707,1035,1,131,3,44,2,2,2,2,19,52,11.326,4793319,43,1,01:28.5,239.766,1,Finished,hamilton,mercedes,9,70th Anniversary Grand Prix,2020,silverstone,
24726,1036,1,131,3,44,1,1,1,1,25,66,31:45.3,5505279,63,2,01:19.8,209.942,1,Finished,hamilton,mercedes,4,Spanish Grand Prix,2020,catalunya,
24746,1037,1,131,1,44,1,1,1,1,25,44,24:08.8,5048761,28,2,01:47.8,233.99,1,Finished,hamilton,mercedes,13,Belgian Grand Prix,2020,spa,
24772,1038,1,131,6,44,1,7,7,7,7,53,17.245,6443301,34,1,01:22.7,252.033,1,Finished,hamilton,mercedes,14,Italian Grand Prix,2020,monza,
24786,1039,1,131,15,44,1,1,1,1,26,59,19:35.1,8375060,58,1,01:18.8,239.518,1,Finished,hamilton,mercedes,76,Tuscan Grand Prix,2020,mugello,
24808,1040,1,131,1,44,1,3,3,3,15,53,22.729,5663093,48,7,01:38.1,214.66,1,Finished,hamilton,mercedes,71,Russian Grand Prix,2020,sochi,
24826,1041,1,131,3,44,2,1,1,1,25,60,35:49.6,5749641,58,2,01:28.1,210.253,1,Finished,hamilton,mercedes,20,Eifel Grand Prix,2020,nurburgring,
24846,1042,1,131,1,44,1,1,1,1,26,66,29:56.8,5396828,63,1,01:18.7,212.708,1,Finished,hamilton,mercedes,75,Portuguese Grand Prix,2020,portimao,
24866,1043,1,131,3,44,2,1,1,1,26,63,28:32.4,5312430,63,1,01:15.5,234.121,1,Finished,hamilton,mercedes,21,Emilia Romagna Grand Prix,2020,imola,
24886,1044,1,131,1,44,6,1,1,1,25,58,42:19.3,6139313,56,6,01:39.4,193.302,1,Finished,hamilton,mercedes,5,Turkish Grand Prix,2020,istanbul,
24906,1045,1,131,6,44,1,1,1,1,25,57,59:47.5,10787515,38,3,01:32.9,209.803,1,Finished,hamilton,mercedes,3,Bahrain Grand Prix,2020,bahrain,
24948,1047,1,131,0,44,3,3,3,3,15,55,18.415,5807060,37,5,01:41.4,197.144,1,Finished,hamilton,mercedes,24,Abu Dhabi Grand Prix,2020,yas_marina,
25346,1051,1,131,1,44,1,1,1,1,25,57,24:28.5,5068471,50,2,01:25.1,227.633,1,Finished,hamilton,mercedes,78,Qatar Grand Prix,2021,losail,
24966,1052,1,131,3,44,2,1,1,1,25,56,32:03.9,5523897,44,4,01:34.0,207.235,1,Finished,hamilton,mercedes,3,Bahrain Grand Prix,2021,bahrain,
24987,1053,1,131,3,44,1,2,2,2,19,63,22,7376598,60,1,01:16.7,230.403,1,Finished,hamilton,mercedes,21,Emilia Romagna Grand Prix,2021,imola,
25006,1054,1,131,10,44,2,1,1,1,25,66,34:31.4,5671421,47,4,01:20.9,206.971,1,Finished,hamilton,mercedes,75,Portuguese Grand Prix,2021,portimao,
25026,1055,1,131,6,44,1,1,1,1,25,66,33:07.7,5587680,54,5,01:20.7,208.64,1,Finished,hamilton,mercedes,4,Spanish Grand Prix,2021,catalunya,
25052,1056,1,131,3,44,7,7,7,7,7,78,+1:08.231,6005051,69,1,01:12.9,164.769,1,Finished,hamilton,mercedes,6,Monaco Grand Prix,2021,monaco,
25080,1057,1,131,3,44,2,15,15,15,0,51,17.668,8034078,43,3,01:44.8,206.27,1,Finished,hamilton,mercedes,73,Azerbaijan Grand Prix,2021,BAK,
25107,1058,1,131,6,44,2,2,2,2,19,71,35.743,4974668,71,1,01:07.1,231.811,1,Finished,hamilton,mercedes,70,Styrian Grand Prix,2021,red_bull_ring,
25087,1059,1,131,3,44,2,2,2,2,18,53,2.904,5248674,44,5,01:37.4,215.903,1,Finished,hamilton,mercedes,34,French Grand Prix,2021,ricard,
25129,1060,1,131,1,44,4,4,4,4,12,71,46.452,5080995,55,3,01:08.1,228.177,1,Finished,hamilton,mercedes,70,Austrian Grand Prix,2021,red_bull_ring,
25146,1061,1,131,3,44,2,1,1,1,27,52,58:23.3,7103284,45,2,01:29.7,236.43,1,Finished,hamilton,mercedes,9,British Grand Prix,2021,silverstone,
25167,1062,1,131,3,44,1,2,2,2,18,70,2.736,7485935,49,2,01:18.7,200.363,1,Finished,hamilton,mercedes,11,Hungarian Grand Prix,2021,hungaroring,
25188,1063,1,131,10,44,3,3,3,3,7.5,1,2.601,209672,\N,0,\N,\N,1,Finished,hamilton,mercedes,13,Belgian Grand Prix,2021,spa,
25207,1064,1,131,6,44,2,2,2,2,19,72,20.932,5426327,72,1,01:11.1,215.654,1,Finished,hamilton,mercedes,39,Dutch Grand Prix,2021,zandvoort,
25242,1065,1,131,1,44,4,\N,R,17,0,25,\N,\N,3,14,01:25.9,242.864,4,Collision,hamilton,mercedes,14,Italian Grand Prix,2021,monza,
25246,1066,1,131,3,44,4,1,1,1,25,53,30:41.0,5441001,43,2,01:37.6,215.76,1,Finished,hamilton,mercedes,71,Russian Grand Prix,2021,sochi,
25270,1067,1,131,1,44,11,5,5,5,10,58,41.812,5505915,52,10,01:32.8,207.16,1,Finished,hamilton,mercedes,5,Turkish Grand Prix,2021,istanbul,
25287,1069,1,131,3,44,2,2,2,2,19,56,1.333,5677885,41,1,01:38.5,201.521,1,Finished,hamilton,mercedes,69,United States Grand Prix,2021,americas,
25307,1070,1,131,1,44,2,2,2,2,18,71,16.555,5935641,66,4,01:19.8,194.116,1,Finished,hamilton,mercedes,32,Mexico City Grand Prix,2021,rodriguez,
25326,1071,1,131,10,44,10,1,1,1,25,71,32:22.9,5542851,46,2,01:12.0,215.503,1,Finished,hamilton,mercedes,18,São Paulo Grand Prix,2021,interlagos,
25366,1072,1,131,6,44,1,1,1,1,26,50,06:15.1,7575118,47,1,01:30.7,244.962,1,Finished,hamilton,mercedes,77,Saudi Arabian Grand Prix,2021,jeddah,
25387,1073,1,131,1,44,2,2,2,2,18,58,2.256,5419601,43,3,01:26.6,219.495,1,Finished,hamilton,mercedes,24,Abu Dhabi Grand Prix,2021,yas_marina,
23786,989,4,1,1,14,10,5,5,5,10,58,27.886,5401169,57,7,01:27.0,219.489,1,Finished,alonso,mclaren,1,Australian Grand Prix,2018,albert_park,
23808,990,4,1,3,14,13,7,7,7,6,56,\N,\N,47,4,01:34.2,206.898,11,+1 Lap,alonso,mclaren,3,Bahrain Grand Prix,2018,bahrain,
23828,991,4,1,1,14,13,7,7,7,6,56,30.639,5767019,56,7,01:37.2,201.818,1,Finished,alonso,mclaren,17,Chinese Grand Prix,2018,shanghai,
23848,992,4,1,3,14,12,7,7,7,6,51,10.931,6235222,32,12,01:47.4,201.126,1,Finished,alonso,mclaren,73,Azerbaijan Grand Prix,2018,BAK,
23869,993,4,1,1,14,8,8,8,8,4,65,\N,\N,64,7,01:20.7,207.588,11,+1 Lap,alonso,mclaren,4,Spanish Grand Prix,2018,catalunya,
23901,994,4,1,1,14,7,\N,R,20,0,52,\N,\N,23,13,01:17.0,155.979,6,Gearbox,alonso,mclaren,6,Monaco Grand Prix,2018,monaco,
23919,995,4,1,1,14,14,\N,R,18,0,40,\N,\N,33,17,01:16.2,206.085,43,Exhaust,alonso,mclaren,7,Canadian Grand Prix,2018,villeneuve,
23937,996,4,1,3,14,16,16,16,16,0,50,\N,\N,48,6,01:35.1,221.071,36,Wheel,alonso,mclaren,34,French Grand Prix,2018,ricard,
23949,997,4,1,1,14,13,8,8,8,4,70,\N,\N,69,9,01:08.7,226.399,11,+1 Lap,alonso,mclaren,70,Austrian Grand Prix,2018,red_bull_ring,
23969,998,4,1,3,14,13,8,8,8,4,52,31.115,5280899,52,10,01:33.5,226.862,1,Finished,alonso,mclaren,9,British Grand Prix,2018,silverstone,
23998,999,4,1,6,14,11,16,16,16,0,65,\N,\N,60,11,01:17.7,211.811,31,Retired,alonso,mclaren,10,German Grand Prix,2018,hockenheimring,
24010,1000,4,1,1,14,11,8,8,8,4,69,\N,\N,68,9,01:22.1,192.125,11,+1 Lap,alonso,mclaren,11,Hungarian Grand Prix,2018,hungaroring,
24041,1001,4,1,0,14,15,\N,R,19,0,0,\N,\N,\N,0,\N,\N,3,Accident,alonso,mclaren,13,Belgian Grand Prix,2018,spa,
24060,1002,4,1,0,14,13,\N,R,18,0,9,\N,\N,18,17,01:25.2,244.691,5,Engine,alonso,mclaren,14,Italian Grand Prix,2018,monza,
24069,1003,4,1,1,14,11,7,7,7,6,61,+1:43.001,6774612,57,4,01:43.2,176.677,1,Finished,alonso,mclaren,15,Singapore Grand Prix,2018,marina_bay,
24096,1004,4,1,1,14,16,14,14,14,0,52,\N,\N,44,15,01:39.6,211.394,11,+1 Lap,alonso,mclaren,71,Russian Grand Prix,2018,sochi,
24116,1005,4,1,1,14,18,14,14,14,0,52,\N,\N,28,7,01:33.9,222.53,11,+1 Lap,alonso,mclaren,22,Japanese Grand Prix,2018,suzuka,
24140,1006,4,1,0,14,13,\N,R,18,0,1,\N,\N,5,17,01:40.9,196.633,4,Collision,alonso,mclaren,69,United States Grand Prix,2018,americas,
24162,1007,4,1,0,14,12,\N,R,20,0,3,\N,\N,3,20,01:24.2,184.025,5,Engine,alonso,mclaren,32,Mexican Grand Prix,2018,rodriguez,
24179,1008,4,1,3,14,17,17,17,17,0,69,\N,\N,57,14,01:12.6,213.542,12,+2 Laps,alonso,mclaren,18,Brazilian Grand Prix,2018,interlagos,
24193,1009,4,1,1,14,15,11,11,11,0,54,\N,\N,53,7,01:42.4,195.271,11,+1 Lap,alonso,mclaren,24,Abu Dhabi Grand Prix,2018,yas_marina,
25348,1051,4,214,1,14,3,3,3,3,15,57,59.457,5127928,48,10,01:26.7,223.437,1,Finished,alonso,alpine,78,Qatar Grand Prix,2021,losail,
24984,1052,4,214,3,14,9,\N,R,19,0,32,\N,\N,31,17,01:36.1,202.816,23,Brakes,alonso,alpine,3,Bahrain Grand Prix,2021,bahrain,
24995,1053,4,214,6,14,15,10,10,10,1,63,66.561,7421159,62,14,01:19.4,222.526,1,Finished,alonso,alpine,21,Emilia Romagna Grand Prix,2021,imola,
25013,1054,4,214,6,14,13,8,8,8,4,66,+1.04.808,5673229,66,5,01:21.0,206.718,1,Finished,alonso,alpine,75,Portuguese Grand Prix,2021,portimao,
25042,1055,4,214,3,14,10,17,17,17,0,65,\N,\N,63,6,01:21.2,207.311,11,+1 Lap,alonso,alpine,4,Spanish Grand Prix,2021,catalunya,
25058,1056,4,214,1,14,17,13,13,13,0,77,\N,\N,70,10,01:15.0,160.12,11,+1 Lap,alonso,alpine,6,Monaco Grand Prix,2021,monaco,
25071,1057,4,214,10,14,8,6,6,6,8,51,6.382,8022792,42,11,01:45.6,204.601,1,Finished,alonso,alpine,73,Azerbaijan Grand Prix,2021,BAK,
25114,1058,4,214,1,14,8,9,9,9,2,70,\N,\N,61,13,01:09.7,222.867,11,+1 Lap,alonso,alpine,70,Styrian Grand Prix,2021,red_bull_ring,
25093,1059,4,214,1,14,9,8,8,8,4,53,+1:17.695,5323465,44,7,01:37.6,215.382,1,Finished,alonso,alpine,34,French Grand Prix,2021,ricard,
25135,1060,4,214,1,14,14,10,10,10,1,70,\N,\N,70,7,01:08.4,227.246,11,+1 Lap,alonso,alpine,70,Austrian Grand Prix,2021,red_bull_ring,
25152,1061,4,214,3,14,7,7,7,7,6,52,+1:12.093,7175377,48,10,01:31.7,231.276,1,Finished,alonso,alpine,9,British Grand Prix,2021,silverstone,
25169,1062,4,214,6,14,9,4,4,4,12,70,15.651,7498850,41,3,01:20.4,196.264,1,Finished,alonso,alpine,11,Hungarian Grand Prix,2021,hungaroring,
25196,1063,4,214,0,14,12,11,11,11,0,1,20.59,227661,\N,0,\N,\N,1,Finished,alonso,alpine,13,Belgian Grand Prix,2021,spa,
25211,1064,4,214,1,14,9,6,6,6,8,71,\N,\N,60,7,01:14.3,206.294,11,+1 Lap,alonso,alpine,39,Dutch Grand Prix,2021,zandvoort,
25233,1065,4,214,1,14,10,8,8,8,4,53,17.201,4931566,52,7,01:25.5,243.995,1,Finished,alonso,alpine,14,Italian Grand Prix,2021,monza,
25251,1066,4,214,3,14,6,6,6,6,8,53,+1:21.321,5522322,44,6,01:38.7,213.331,1,Finished,alonso,alpine,71,Russian Grand Prix,2021,sochi,
25281,1067,4,214,1,14,5,16,16,16,0,57,\N,\N,55,14,01:33.3,206.073,11,+1 Lap,alonso,alpine,5,Turkish Grand Prix,2021,istanbul,
25303,1069,4,214,6,14,19,\N,R,18,0,49,\N,\N,46,5,01:40.1,198.335,65,Rear wing,alonso,alpine,69,United States Grand Prix,2021,americas,
25314,1070,4,214,1,14,12,9,9,9,2,70,\N,\N,54,10,01:20.7,191.973,11,+1 Lap,alonso,alpine,32,Mexico City Grand Prix,2021,rodriguez,
25334,1071,4,214,6,14,12,9,9,9,2,70,\N,\N,37,12,01:13.9,209.848,11,+1 Lap,alonso,alpine,18,São Paulo Grand Prix,2021,interlagos,
25378,1072,4,214,10,14,13,13,13,13,0,49,\N,\N,46,5,01:31.6,242.558,11,+1 Lap,alonso,alpine,77,Saudi Arabian Grand Prix,2021,jeddah,
25393,1073,4,214,1,14,11,8,8,8,4,58,+1:01.708,5479053,58,8,01:27.6,217.01,1,Finished,alonso,alpine,24,Abu Dhabi Grand Prix,2021,yas_marina,
23784,989,8,6,1,7,2,3,3,3,15,58,6.309,5379592,57,2,01:26.4,221.027,1,Finished,raikkonen,ferrari,1,Australian Grand Prix,2018,albert_park,
23819,990,8,6,1,7,2,\N,R,18,0,35,\N,\N,22,6,01:34.3,206.527,36,Wheel,raikkonen,ferrari,3,Bahrain Grand Prix,2018,bahrain,
23824,991,8,6,1,7,2,3,3,3,15,56,9.637,5746017,48,3,01:36.5,203.446,1,Finished,raikkonen,ferrari,17,Chinese Grand Prix,2018,shanghai,
23843,992,8,6,3,7,6,2,2,2,18,51,2.46,6226751,50,7,01:46.5,202.874,1,Finished,raikkonen,ferrari,73,Azerbaijan Grand Prix,2018,BAK,
23878,993,8,6,0,7,4,\N,R,17,0,25,\N,\N,23,11,01:21.5,205.541,101,Turbo,raikkonen,ferrari,4,Spanish Grand Prix,2018,catalunya,
23885,994,8,6,1,7,4,4,4,4,12,78,18.127,6192934,13,10,01:16.4,157.257,1,Finished,raikkonen,ferrari,6,Monaco Grand Prix,2018,monaco,
23907,995,8,6,1,7,5,6,6,6,8,68,27.184,5338561,59,4,01:14.1,211.941,1,Finished,raikkonen,ferrari,7,Canadian Grand Prix,2018,villeneuve,
23924,996,8,6,1,7,6,3,3,3,15,53,25.888,5437273,48,3,01:34.4,222.792,1,Finished,raikkonen,ferrari,34,French Grand Prix,2018,ricard,
23943,997,8,6,1,7,3,2,2,2,18,71,1.504,4917528,71,1,01:07.0,232.16,1,Finished,raikkonen,ferrari,70,Austrian Grand Prix,2018,red_bull_ring,
23964,998,8,6,3,7,3,3,3,3,15,52,3.652,5253436,51,2,01:30.8,233.576,1,Finished,raikkonen,ferrari,9,British Grand Prix,2018,silverstone,
23985,999,8,6,3,7,3,3,3,3,15,67,6.732,5556577,64,4,01:16.0,216.691,1,Finished,raikkonen,ferrari,10,German Grand Prix,2018,hockenheimring,
24005,1000,8,6,3,7,3,3,3,3,15,70,20.101,5856528,55,3,01:20.3,196.428,1,Finished,raikkonen,ferrari,11,Hungarian Grand Prix,2018,hungaroring,
24039,1001,8,6,3,7,6,\N,R,17,0,8,\N,\N,6,17,01:54.3,220.559,23,Brakes,raikkonen,ferrari,13,Belgian Grand Prix,2018,spa,
24044,1002,8,6,1,7,1,2,2,2,18,53,8.705,4623189,28,4,01:23.5,249.713,1,Finished,raikkonen,ferrari,14,Italian Grand Prix,2018,monza,
24067,1003,8,6,1,7,5,5,5,5,10,61,53.001,6724612,46,7,01:44.7,174.061,1,Finished,raikkonen,ferrari,15,Singapore Grand Prix,2018,marina_bay,
24086,1004,8,6,1,7,4,4,4,4,12,53,16.543,5261724,47,6,01:36.6,217.913,1,Finished,raikkonen,ferrari,71,Russian Grand Prix,2018,sochi,
24107,1005,8,6,1,7,4,5,5,5,10,53,50.998,5288060,28,12,01:34.2,221.869,1,Finished,raikkonen,ferrari,22,Japanese Grand Prix,2018,suzuka,
24123,1006,8,6,1,7,2,1,1,1,25,56,34:18.6,5658643,45,5,01:38.5,201.527,1,Finished,raikkonen,ferrari,69,United States Grand Prix,2018,americas,
24145,1007,8,6,1,7,6,3,3,3,15,71,49.914,5958765,19,5,01:20.3,192.874,1,Finished,raikkonen,ferrari,32,Mexican Grand Prix,2018,rodriguez,
24165,1008,8,6,1,7,4,3,3,3,15,71,+4.764s,5233830,64,6,01:11.8,216.143,1,Finished,raikkonen,ferrari,18,Brazilian Grand Prix,2018,interlagos,
24201,1009,8,6,0,7,4,\N,R,19,0,6,\N,\N,5,18,01:45.2,190.064,75,Power loss,raikkonen,ferrari,24,Abu Dhabi Grand Prix,2018,yas_marina,
24210,1010,8,51,1,7,9,8,8,8,4,57,\N,\N,52,11,01:28.3,216.277,11,+1 Lap,raikkonen,alfa,1,Australian Grand Prix,2019,albert_park,
24229,1011,8,51,3,7,8,7,7,7,6,57,47.47,5708765,45,11,01:35.6,203.822,1,Finished,raikkonen,alfa,3,Bahrain Grand Prix,2019,bahrain,
24251,1012,8,51,1,7,13,9,9,9,2,55,\N,\N,27,12,01:37.8,200.625,11,+1 Lap,raikkonen,alfa,17,Chinese Grand Prix,2019,shanghai,
24272,1013,8,51,1,7,21,10,10,10,1,50,\N,\N,48,13,01:46.5,202.958,11,+1 Lap,raikkonen,alfa,73,Azerbaijan Grand Prix,2019,BAK,
24296,1014,8,51,3,7,14,14,14,14,0,66,41.803,5792246,66,14,01:21.4,205.917,1,Finished,raikkonen,alfa,4,Spanish Grand Prix,2019,catalunya,
24322,1015,8,51,1,7,14,17,17,17,0,77,\N,\N,50,14,01:16.4,157.166,11,+1 Lap,raikkonen,alfa,6,Monaco Grand Prix,2019,monaco,
24340,1016,8,51,3,7,16,15,15,15,0,69,\N,\N,60,6,01:15.4,208.101,11,+1 Lap,raikkonen,alfa,7,Canadian Grand Prix,2019,villeneuve,
24352,1017,8,51,1,7,12,7,7,7,6,52,\N,\N,47,8,01:34.9,221.677,11,+1 Lap,raikkonen,alfa,34,French Grand Prix,2019,ricard,
24374,1018,8,51,1,7,6,9,9,9,2,70,\N,\N,57,15,01:09.1,224.876,11,+1 Lap,raikkonen,alfa,70,Austrian Grand Prix,2019,red_bull_ring,
24393,1019,8,51,1,7,12,8,8,8,4,52,+1:05.540,4933992,51,14,01:30.0,235.551,1,Finished,raikkonen,alfa,9,British Grand Prix,2019,silverstone,
24417,1020,8,51,10,7,5,12,12,12,0,64,42.214,6313489,60,15,01:19.6,206.96,1,Finished,raikkonen,alfa,10,German Grand Prix,2019,hockenheimring,
24432,1021,8,51,1,7,10,7,7,7,6,69,\N,\N,65,9,01:20.9,195,11,+1 Lap,raikkonen,alfa,11,Hungarian Grand Prix,2019,hungaroring,
24461,1022,8,51,6,7,6,16,16,16,0,43,\N,\N,37,12,01:48.8,231.85,11,+1 Lap,raikkonen,alfa,13,Belgian Grand Prix,2019,spa,
24480,1023,8,51,3,7,21,15,15,15,0,52,\N,\N,52,13,01:24.4,247.039,11,+1 Lap,raikkonen,alfa,14,Italian Grand Prix,2019,monza,
24503,1024,8,51,1,7,12,\N,R,18,0,49,\N,\N,18,19,01:47.1,170.245,4,Collision,raikkonen,alfa,15,Singapore Grand Prix,2019,marina_bay,
24518,1025,8,51,3,7,15,13,13,13,0,53,+1:08.910,5687902,51,13,01:38.6,213.541,1,Finished,raikkonen,alfa,71,Russian Grand Prix,2019,sochi,
24537,1026,8,51,3,7,13,12,12,12,0,51,\N,\N,50,9,01:33.2,224.328,11,+1 Lap,raikkonen,alfa,22,Japanese Grand Prix,2019,suzuka,
24564,1027,8,51,3,7,14,\N,R,19,0,58,\N,\N,55,8,01:20.1,193.481,25,Overheating,raikkonen,alfa,32,Mexican Grand Prix,2019,rodriguez,
24576,1028,8,51,3,7,17,11,11,11,0,55,\N,\N,46,9,01:39.6,199.249,11,+1 Lap,raikkonen,alfa,69,United States Grand Prix,2019,americas,
24589,1029,8,51,3,7,8,4,4,4,12,71,9.452,5604130,65,15,01:13.1,212.106,1,Finished,raikkonen,alfa,18,Brazilian Grand Prix,2019,interlagos,
24618,1030,8,51,1,7,17,13,13,13,0,54,\N,\N,25,14,01:43.1,193.853,11,+1 Lap,raikkonen,alfa,24,Abu Dhabi Grand Prix,2019,yas_marina,
24639,1031,8,51,3,7,19,\N,R,14,0,53,\N,\N,48,12,01:09.0,225.185,36,Wheel,raikkonen,alfa,70,Austrian Grand Prix,2020,red_bull_ring,
24656,1032,8,51,1,7,16,11,11,11,0,70,\N,\N,57,14,01:08.4,227.322,11,+1 Lap,raikkonen,alfa,70,Styrian Grand Prix,2020,red_bull_ring,
24680,1033,8,51,3,7,20,15,15,15,0,69,\N,\N,67,17,01:20.9,194.978,11,+1 Lap,raikkonen,alfa,11,Hungarian Grand Prix,2020,hungaroring,
24702,1034,8,51,3,7,16,17,17,17,0,51,\N,\N,49,11,01:30.0,235.71,11,+1 Lap,raikkonen,alfa,9,British Grand Prix,2020,silverstone,
24720,1035,8,51,1,7,20,15,15,15,0,51,\N,\N,30,18,01:31.8,231.13,11,+1 Lap,raikkonen,alfa,9,70th Anniversary Grand Prix,2020,silverstone,
24739,1036,8,51,3,7,14,14,14,14,0,65,\N,\N,47,7,01:21.9,204.645,11,+1 Lap,raikkonen,alfa,4,Spanish Grand Prix,2020,catalunya,
24757,1037,8,51,1,7,16,12,12,12,0,44,+1:11.504,5120265,28,14,01:49.8,229.593,1,Finished,raikkonen,alfa,13,Belgian Grand Prix,2020,spa,
24778,1038,8,51,3,7,14,13,13,13,0,53,36.312,6462368,29,13,01:24.8,245.827,1,Finished,raikkonen,alfa,14,Italian Grand Prix,2020,monza,
24794,1039,8,51,21,7,13,9,9,9,2,59,29.77,8404830,59,6,01:21.2,232.64,1,Finished,raikkonen,alfa,76,Tuscan Grand Prix,2020,mugello,
24819,1040,8,51,1,7,19,14,14,14,0,52,\N,\N,37,10,01:38.9,212.96,11,+1 Lap,raikkonen,alfa,71,Russian Grand Prix,2020,sochi,
24837,1041,8,51,3,7,19,12,12,12,0,60,41.476,5791117,54,9,01:30.5,204.755,1,Finished,raikkonen,alfa,20,Eifel Grand Prix,2020,nurburgring,
24856,1042,8,51,1,7,16,11,11,11,0,65,\N,\N,60,15,01:21.1,206.652,11,+1 Lap,raikkonen,alfa,75,Portuguese Grand Prix,2020,portimao,
24874,1043,8,51,1,7,18,9,9,9,2,63,22.224,5334654,63,10,01:18.1,226.313,1,Finished,raikkonen,alfa,21,Emilia Romagna Grand Prix,2020,imola,
24900,1044,8,51,6,7,8,15,15,15,0,57,\N,\N,57,9,01:39.7,192.663,11,+1 Lap,raikkonen,alfa,5,Turkish Grand Prix,2020,istanbul,
24920,1045,8,51,6,7,17,15,15,15,0,56,\N,\N,43,6,01:33.6,208.213,11,+1 Lap,raikkonen,alfa,3,Bahrain Grand Prix,2020,bahrain,
24939,1046,8,51,6,7,18,14,14,14,0,87,26.153,5501267,56,13,00:57.4,222.305,1,Finished,raikkonen,alfa,3,Sakhir Grand Prix,2020,bahrain,
24957,1047,8,51,1,7,15,12,12,12,0,54,\N,\N,53,14,01:42.1,195.739,11,+1 Lap,raikkonen,alfa,24,Abu Dhabi Grand Prix,2020,yas_marina,
25359,1051,8,51,3,7,16,14,14,14,0,56,\N,\N,53,6,01:26.4,224.275,11,+1 Lap,raikkonen,alfa,78,Qatar Grand Prix,2021,losail,
