resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rankfast,fastestLapTime,fastestLapSpeed,statusId,status,driverRef,constructorRef,circuitId,name,year,circuitRef,rank_yrs_exp_driver,rank_wins_driver,rank_quali_wins_driver
23923,996,830,9,33,4,2,2,2,18.0,53,7.09,5418475,47,2,01:34.3,223.083,1,Finished,max_verstappen,red_bull,34,French Grand Prix,2018,ricard,10.0,5.0,6.0
23925,996,817,9,3,5,4,4,4,12.0,53,34.736,5446121,37,7,01:35.4,220.494,1,Finished,ricciardo,red_bull,34,French Grand Prix,2018,ricard,5.0,7.0,8.0
23924,996,8,6,7,6,3,3,3,15.0,53,25.888,5437273,48,3,01:34.4,222.792,1,Finished,raikkonen,ferrari,34,French Grand Prix,2018,ricard,1.0,4.0,4.0
23929,996,832,4,55,7,8,8,8,4.0,53,+1:27.184,5498569,46,9,01:35.6,219.904,1,Finished,sainz,renault,34,French Grand Prix,2018,ricard,10.0,13.0,13.0
23931,996,844,15,16,8,10,10,10,1.0,53,+1:33.873,5505258,45,12,01:36.0,219.127,1,Finished,leclerc,sauber,34,French Grand Prix,2018,ricard,18.0,8.0,7.0
23927,996,825,210,20,9,6,6,6,8.0,53,+1:19.364,5490749,50,8,01:35.4,220.395,1,Finished,kevin_magnussen,haas,34,French Grand Prix,2018,ricard,12.0,13.0,13.0
23932,996,154,210,8,10,11,11,11,0.0,52,\N,\N,47,10,01:35.7,219.773,11,+1 Lap,grosjean,haas,34,French Grand Prix,2018,ricard,7.0,13.0,13.0
23940,996,839,10,31,11,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,Collision,ocon,force_india,34,French Grand Prix,2018,ricard,14.0,10.0,13.0
23930,996,807,4,27,12,9,9,9,2.0,53,+1:31.989,5503374,46,11,01:35.9,219.365,1,Finished,hulkenberg,renault,34,French Grand Prix,2018,ricard,7.0,13.0,9.0
23939,996,815,10,11,13,\N,R,18,0.0,27,\N,\N,25,17,01:38.3,213.907,5,Engine,perez,force_india,34,French Grand Prix,2018,ricard,5.0,8.0,13.0
23941,996,842,5,10,14,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,Collision,gasly,toro_rosso,34,French Grand Prix,2018,ricard,14.0,10.0,13.0
23934,996,828,15,9,15,13,13,13,0.0,52,\N,\N,37,13,01:36.5,217.953,11,+1 Lap,ericsson,sauber,34,French Grand Prix,2018,ricard,18.0,13.0,13.0
23937,996,4,1,14,16,16,16,16,0.0,50,\N,\N,48,6,01:35.1,221.071,36,Wheel,alonso,mclaren,34,French Grand Prix,2018,ricard,1.0,3.0,3.0
23933,996,838,1,2,17,12,12,12,0.0,52,\N,\N,48,14,01:36.7,217.545,11,+1 Lap,vandoorne,mclaren,34,French Grand Prix,2018,ricard,23.0,13.0,13.0
23936,996,845,3,35,18,15,15,15,0.0,52,\N,\N,35,16,01:38.3,213.949,11,+1 Lap,sirotkin,williams,34,French Grand Prix,2018,ricard,30.0,13.0,13.0
23938,996,840,3,18,19,17,17,17,0.0,48,\N,\N,35,18,01:38.3,213.907,29,Puncture,stroll,williams,34,French Grand Prix,2018,ricard,14.0,13.0,9.0
23935,996,843,5,28,20,14,14,14,0.0,52,\N,\N,40,15,01:36.8,217.176,11,+1 Lap,brendon_hartley,toro_rosso,34,French Grand Prix,2018,ricard,26.0,13.0,13.0
23960,997,822,131,77,1,\N,R,19,0.0,13,\N,\N,12,15,01:09.0,225.143,9,Hydraulics,bottas,mercedes,70,Austrian Grand Prix,2018,red_bull_ring,7.0,6.0,4.0
23957,997,1,131,44,2,\N,R,16,0.0,62,\N,\N,58,3,01:07.2,231.18,32,Fuel pressure,hamilton,mercedes,70,Austrian Grand Prix,2018,red_bull_ring,3.0,1.0,1.0
23943,997,8,6,7,3,2,2,2,18.0,71,1.504,4917528,71,1,01:07.0,232.16,1,Finished,raikkonen,ferrari,70,Austrian Grand Prix,2018,red_bull_ring,1.0,4.0,4.0
23942,997,830,9,33,4,1,1,1,25.0,71,21:56.0,4916024,70,4,01:07.4,230.491,1,Finished,max_verstappen,red_bull,70,Austrian Grand Prix,2018,red_bull_ring,10.0,5.0,6.0
23945,997,154,210,8,5,4,4,4,12.0,70,\N,\N,17,16,01:09.1,225.055,11,+1 Lap,grosjean,haas,70,Austrian Grand Prix,2018,red_bull_ring,7.0,13.0,13.0
23944,997,20,6,5,6,3,3,3,15.0,71,3.181,4919205,67,2,01:07.1,231.728,1,Finished,vettel,ferrari,70,Austrian Grand Prix,2018,red_bull_ring,3.0,2.0,2.0
23959,997,817,9,3,7,\N,R,18,0.0,53,\N,\N,46,5,01:07.6,229.983,43,Exhaust,ricciardo,red_bull,70,Austrian Grand Prix,2018,red_bull_ring,5.0,7.0,8.0
23946,997,825,210,20,8,5,5,5,10.0,70,\N,\N,70,7,01:08.5,227.01,11,+1 Lap,kevin_magnussen,haas,70,Austrian Grand Prix,2018,red_bull_ring,12.0,13.0,13.0
23953,997,832,4,55,9,12,12,12,0.0,70,\N,\N,37,10,01:08.8,226.053,11,+1 Lap,sainz,renault,70,Austrian Grand Prix,2018,red_bull_ring,10.0,13.0,13.0
23961,997,807,4,27,10,\N,R,20,0.0,11,\N,\N,7,20,01:10.4,220.869,5,Engine,hulkenberg,renault,70,Austrian Grand Prix,2018,red_bull_ring,7.0,13.0,9.0
23947,997,839,10,31,11,6,6,6,8.0,70,\N,\N,64,11,01:08.8,225.777,11,+1 Lap,ocon,force_india,70,Austrian Grand Prix,2018,red_bull_ring,14.0,10.0,13.0
23952,997,842,5,10,12,11,11,11,0.0,70,\N,\N,38,19,01:09.3,224.327,11,+1 Lap,gasly,toro_rosso,70,Austrian Grand Prix,2018,red_bull_ring,14.0,10.0,13.0
23949,997,4,1,14,13,8,8,8,4.0,70,\N,\N,69,9,01:08.7,226.399,11,+1 Lap,alonso,mclaren,70,Austrian Grand Prix,2018,red_bull_ring,1.0,3.0,3.0
23955,997,840,3,18,14,14,14,14,0.0,69,\N,\N,68,18,01:09.2,224.626,12,+2 Laps,stroll,williams,70,Austrian Grand Prix,2018,red_bull_ring,14.0,13.0,9.0
23956,997,838,1,2,15,15,15,15,0.0,65,\N,\N,63,12,01:08.9,225.633,130,Collision damage,vandoorne,mclaren,70,Austrian Grand Prix,2018,red_bull_ring,23.0,13.0,13.0
23948,997,815,10,11,16,7,7,7,6.0,70,\N,\N,66,8,01:08.5,226.918,11,+1 Lap,perez,force_india,70,Austrian Grand Prix,2018,red_bull_ring,5.0,8.0,13.0
23954,997,845,3,35,17,13,13,13,0.0,69,\N,\N,64,13,01:09.0,225.381,12,+2 Laps,sirotkin,williams,70,Austrian Grand Prix,2018,red_bull_ring,30.0,13.0,13.0
23950,997,844,15,16,18,9,9,9,2.0,70,\N,\N,68,14,01:09.0,225.267,11,+1 Lap,leclerc,sauber,70,Austrian Grand Prix,2018,red_bull_ring,18.0,8.0,7.0
23958,997,843,5,28,19,\N,R,17,0.0,54,\N,\N,42,17,01:09.2,224.73,9,Hydraulics,brendon_hartley,toro_rosso,70,Austrian Grand Prix,2018,red_bull_ring,26.0,13.0,13.0
23951,997,828,15,9,20,10,10,10,1.0,70,\N,\N,67,6,01:08.2,227.876,11,+1 Lap,ericsson,sauber,70,Austrian Grand Prix,2018,red_bull_ring,18.0,13.0,13.0
23963,998,1,131,44,1,2,2,2,18.0,52,2.264,5252048,52,3,01:31.2,232.424,1,Finished,hamilton,mercedes,9,British Grand Prix,2018,silverstone,3.0,1.0,1.0
23962,998,20,6,5,2,1,1,1,25.0,52,27:29.8,5249784,47,1,01:30.7,233.831,1,Finished,vettel,ferrari,9,British Grand Prix,2018,silverstone,3.0,2.0,2.0
23964,998,8,6,7,3,3,3,3,15.0,52,3.652,5253436,51,2,01:30.8,233.576,1,Finished,raikkonen,ferrari,9,British Grand Prix,2018,silverstone,1.0,4.0,4.0
23965,998,822,131,77,4,4,4,4,12.0,52,8.883,5258667,43,4,01:31.4,232.089,1,Finished,bottas,mercedes,9,British Grand Prix,2018,silverstone,7.0,6.0,4.0
23977,998,830,9,33,5,\N,R,15,0.0,46,\N,\N,42,6,01:32.0,230.499,23,Brakes,max_verstappen,red_bull,9,British Grand Prix,2018,silverstone,10.0,5.0,6.0
23966,998,817,9,3,6,5,5,5,10.0,52,9.5,5259284,46,5,01:31.6,231.551,1,Finished,ricciardo,red_bull,9,British Grand Prix,2018,silverstone,5.0,7.0,8.0
23970,998,825,210,20,7,9,9,9,2.0,52,33.188,5282972,48,12,01:33.6,226.567,1,Finished,kevin_magnussen,haas,9,British Grand Prix,2018,silverstone,12.0,13.0,13.0
23978,998,154,210,8,8,\N,R,16,0.0,37,\N,\N,28,16,01:34.4,224.678,4,Collision,grosjean,haas,9,British Grand Prix,2018,silverstone,7.0,13.0,13.0
23981,998,844,15,16,9,\N,R,19,0.0,18,\N,\N,3,19,01:35.2,222.747,27,Tyre,leclerc,sauber,9,British Grand Prix,2018,silverstone,18.0,8.0,7.0
23968,998,839,10,31,10,7,7,7,6.0,52,29.93,5279714,48,13,01:33.6,226.562,1,Finished,ocon,force_india,9,British Grand Prix,2018,silverstone,14.0,10.0,13.0
23967,998,807,4,27,11,6,6,6,8.0,52,28.22,5278004,48,7,01:33.4,227.049,1,Finished,hulkenberg,renault,9,British Grand Prix,2018,silverstone,7.0,13.0,9.0
23971,998,815,10,11,12,10,10,10,1.0,52,34.708,5284492,48,9,01:33.5,226.887,1,Finished,perez,force_india,9,British Grand Prix,2018,silverstone,5.0,8.0,13.0
23969,998,4,1,14,13,8,8,8,4.0,52,31.115,5280899,52,10,01:33.5,226.862,1,Finished,alonso,mclaren,9,British Grand Prix,2018,silverstone,1.0,3.0,3.0
23974,998,842,5,10,14,13,13,13,0.0,52,39.129,5288913,48,8,01:33.5,226.904,1,Finished,gasly,toro_rosso,9,British Grand Prix,2018,silverstone,14.0,10.0,13.0
23980,998,828,15,9,15,\N,R,18,0.0,31,\N,\N,26,14,01:33.7,226.395,3,Accident,ericsson,sauber,9,British Grand Prix,2018,silverstone,18.0,13.0,13.0
23979,998,832,4,55,16,\N,R,17,0.0,37,\N,\N,25,17,01:34.6,224.177,4,Collision,sainz,renault,9,British Grand Prix,2018,silverstone,10.0,13.0,13.0
23972,998,838,1,2,17,11,11,11,0.0,52,35.774,5285558,48,11,01:33.6,226.695,1,Finished,vandoorne,mclaren,9,British Grand Prix,2018,silverstone,23.0,13.0,13.0
23975,998,845,3,35,18,14,14,14,0.0,52,48.113,5297897,52,18,01:34.6,224.134,1,Finished,sirotkin,williams,9,British Grand Prix,2018,silverstone,30.0,13.0,13.0
23973,998,840,3,18,19,12,12,12,0.0,52,38.106,5287890,48,15,01:33.9,225.927,1,Finished,stroll,williams,9,British Grand Prix,2018,silverstone,14.0,13.0,9.0
23982,998,843,5,28,21,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,131,Power Unit,brendon_hartley,toro_rosso,9,British Grand Prix,2018,silverstone,26.0,13.0,13.0
24000,999,20,6,5,1,\N,R,18,0.0,51,\N,\N,39,6,01:17.3,213.046,3,Accident,vettel,ferrari,10,German Grand Prix,2018,hockenheimring,3.0,2.0,2.0
23984,999,822,131,77,2,2,2,2,18.0,67,4.535,5554380,65,2,01:15.7,217.461,1,Finished,bottas,mercedes,10,German Grand Prix,2018,hockenheimring,7.0,6.0,4.0
23985,999,8,6,7,3,3,3,3,15.0,67,6.732,5556577,64,4,01:16.0,216.691,1,Finished,raikkonen,ferrari,10,German Grand Prix,2018,hockenheimring,1.0,4.0,4.0
23986,999,830,9,33,4,4,4,4,12.0,67,7.654,5557499,66,3,01:15.9,217.085,1,Finished,max_verstappen,red_bull,10,German Grand Prix,2018,hockenheimring,10.0,5.0,6.0
23993,999,825,210,20,5,11,11,11,0.0,67,34.919,5584764,66,10,01:17.7,211.93,1,Finished,kevin_magnussen,haas,10,German Grand Prix,2018,hockenheimring,12.0,13.0,13.0
23988,999,154,210,8,6,6,6,6,8.0,67,28.871,5578716,66,5,01:16.7,214.641,1,Finished,grosjean,haas,10,German Grand Prix,2018,hockenheimring,7.0,13.0,13.0
23987,999,807,4,27,7,5,5,5,10.0,67,26.609,5576454,66,16,01:17.9,211.351,1,Finished,hulkenberg,renault,10,German Grand Prix,2018,hockenheimring,7.0,13.0,9.0
23994,999,832,4,55,8,12,12,12,0.0,67,43.069,5592914,63,7,01:17.4,212.661,1,Finished,sainz,renault,10,German Grand Prix,2018,hockenheimring,10.0,13.0,13.0
23997,999,844,15,16,9,15,15,15,0.0,66,\N,\N,64,14,01:17.9,211.509,11,+1 Lap,leclerc,sauber,10,German Grand Prix,2018,hockenheimring,18.0,8.0,7.0
23989,999,815,10,11,10,7,7,7,6.0,67,30.556,5580401,66,15,01:17.9,211.468,1,Finished,perez,force_india,10,German Grand Prix,2018,hockenheimring,5.0,8.0,13.0
23998,999,4,1,14,11,16,16,16,0.0,65,\N,\N,60,11,01:17.7,211.811,31,Retired,alonso,mclaren,10,German Grand Prix,2018,hockenheimring,1.0,3.0,3.0
24001,999,845,3,35,12,\N,R,19,0.0,51,\N,\N,36,20,01:18.9,208.609,5,Engine,sirotkin,williams,10,German Grand Prix,2018,hockenheimring,30.0,13.0,13.0
23991,999,828,15,9,13,9,9,9,2.0,67,32.362,5582207,65,12,01:17.7,211.8,1,Finished,ericsson,sauber,10,German Grand Prix,2018,hockenheimring,18.0,13.0,13.0
23983,999,1,131,44,14,1,1,1,25.0,67,32:29.8,5549845,66,1,01:15.5,217.968,1,Finished,hamilton,mercedes,10,German Grand Prix,2018,hockenheimring,3.0,1.0,1.0
23990,999,839,10,31,15,8,8,8,4.0,67,31.75,5581595,64,17,01:17.9,211.267,1,Finished,ocon,force_india,10,German Grand Prix,2018,hockenheimring,14.0,10.0,13.0
23996,999,842,5,10,16,14,14,14,0.0,66,\N,\N,66,13,01:17.8,211.753,11,+1 Lap,gasly,toro_rosso,10,German Grand Prix,2018,hockenheimring,14.0,10.0,13.0
23992,999,843,5,28,17,10,10,10,1.0,67,34.197,5584042,66,9,01:17.7,211.974,1,Finished,brendon_hartley,toro_rosso,10,German Grand Prix,2018,hockenheimring,26.0,13.0,13.0
23999,999,840,3,18,18,\N,R,17,0.0,53,\N,\N,35,19,01:18.9,208.802,5,Engine,stroll,williams,10,German Grand Prix,2018,hockenheimring,14.0,13.0,9.0
23995,999,838,1,2,19,13,13,13,0.0,67,46.617,5596462,67,8,01:17.5,212.368,1,Finished,vandoorne,mclaren,10,German Grand Prix,2018,hockenheimring,23.0,13.0,13.0
24002,999,817,9,3,20,\N,R,20,0.0,27,\N,\N,22,18,01:18.3,210.4,5,Engine,ricciardo,red_bull,10,German Grand Prix,2018,hockenheimring,5.0,7.0,8.0
24003,1000,1,131,44,1,1,1,1,25.0,70,37:16.4,5836427,63,4,01:21.1,194.454,1,Finished,hamilton,mercedes,11,Hungarian Grand Prix,2018,hungaroring,3.0,1.0,1.0
24007,1000,822,131,77,2,5,5,5,10.0,70,50,5886427,39,8,01:21.7,192.957,1,Finished,bottas,mercedes,11,Hungarian Grand Prix,2018,hungaroring,7.0,6.0,4.0
24005,1000,8,6,7,3,3,3,3,15.0,70,20.101,5856528,55,3,01:20.3,196.428,1,Finished,raikkonen,ferrari,11,Hungarian Grand Prix,2018,hungaroring,1.0,4.0,4.0
24004,1000,20,6,5,4,2,2,2,18.0,70,17.123,5853550,70,2,01:20.1,197.007,1,Finished,vettel,ferrari,11,Hungarian Grand Prix,2018,hungaroring,3.0,2.0,2.0
24011,1000,832,4,55,5,9,9,9,2.0,69,\N,\N,58,13,01:22.8,190.538,11,+1 Lap,sainz,renault,11,Hungarian Grand Prix,2018,hungaroring,10.0,13.0,13.0
24008,1000,842,5,10,6,6,6,6,8.0,70,+1:13.273,5909700,64,7,01:21.7,193.078,1,Finished,gasly,toro_rosso,11,Hungarian Grand Prix,2018,hungaroring,14.0,10.0,13.0
24021,1000,830,9,33,7,\N,R,19,0.0,5,\N,\N,5,19,01:24.0,187.79,75,Power loss,max_verstappen,red_bull,11,Hungarian Grand Prix,2018,hungaroring,10.0,5.0,6.0
24013,1000,843,5,28,8,11,11,11,0.0,69,\N,\N,62,11,01:22.6,190.911,11,+1 Lap,brendon_hartley,toro_rosso,11,Hungarian Grand Prix,2018,hungaroring,26.0,13.0,13.0
24009,1000,825,210,20,9,7,7,7,6.0,69,\N,\N,60,6,01:21.3,193.987,11,+1 Lap,kevin_magnussen,haas,11,Hungarian Grand Prix,2018,hungaroring,12.0,13.0,13.0
24012,1000,154,210,8,10,10,10,10,1.0,69,\N,\N,58,10,01:22.6,190.925,11,+1 Lap,grosjean,haas,11,Hungarian Grand Prix,2018,hungaroring,7.0,13.0,13.0
24010,1000,4,1,14,11,8,8,8,4.0,69,\N,\N,68,9,01:22.1,192.125,11,+1 Lap,alonso,mclaren,11,Hungarian Grand Prix,2018,hungaroring,1.0,3.0,3.0
24006,1000,817,9,3,12,4,4,4,12.0,70,46.419,5882846,46,1,01:20.0,197.115,1,Finished,ricciardo,red_bull,11,Hungarian Grand Prix,2018,hungaroring,5.0,7.0,8.0
24014,1000,807,4,27,13,12,12,12,0.0,69,\N,\N,69,5,01:21.3,194.085,11,+1 Lap,hulkenberg,renault,11,Hungarian Grand Prix,2018,hungaroring,7.0,13.0,9.0
24017,1000,828,15,9,14,15,15,15,0.0,68,\N,\N,53,17,01:23.7,188.495,12,+2 Laps,ericsson,sauber,11,Hungarian Grand Prix,2018,hungaroring,18.0,13.0,13.0
24019,1000,840,3,18,15,17,17,17,0.0,68,\N,\N,51,12,01:22.7,190.8,12,+2 Laps,stroll,williams,11,Hungarian Grand Prix,2018,hungaroring,14.0,13.0,9.0
24020,1000,838,1,2,16,\N,R,18,0.0,49,\N,\N,46,15,01:23.1,189.843,6,Gearbox,vandoorne,mclaren,11,Hungarian Grand Prix,2018,hungaroring,23.0,13.0,13.0
24022,1000,844,15,16,17,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,22,Suspension,leclerc,sauber,11,Hungarian Grand Prix,2018,hungaroring,18.0,8.0,7.0
24015,1000,839,10,31,18,13,13,13,0.0,69,\N,\N,63,14,01:22.9,190.303,11,+1 Lap,ocon,force_india,11,Hungarian Grand Prix,2018,hungaroring,14.0,10.0,13.0
24016,1000,815,10,11,19,14,14,14,0.0,69,\N,\N,56,16,01:23.3,189.419,11,+1 Lap,perez,force_india,11,Hungarian Grand Prix,2018,hungaroring,5.0,8.0,13.0
24018,1000,845,3,35,20,16,16,16,0.0,68,\N,\N,53,18,01:23.7,188.412,12,+2 Laps,sirotkin,williams,11,Hungarian Grand Prix,2018,hungaroring,30.0,13.0,13.0
24024,1001,1,131,44,1,2,2,2,18.0,44,11.061,5025537,23,3,01:46.7,236.264,1,Finished,hamilton,mercedes,13,Belgian Grand Prix,2018,spa,3.0,1.0,1.0
24023,1001,20,6,5,2,1,1,1,25.0,44,23:34.5,5014476,25,2,01:46.6,236.435,1,Finished,vettel,ferrari,13,Belgian Grand Prix,2018,spa,3.0,2.0,2.0
24028,1001,839,10,31,3,6,6,6,8.0,44,+1:19.520,5093996,35,6,01:48.1,233.298,1,Finished,ocon,force_india,13,Belgian Grand Prix,2018,spa,14.0,10.0,13.0
24027,1001,815,10,11,4,5,5,5,10.0,44,+1:11.023,5085499,38,7,01:48.1,233.293,1,Finished,perez,force_india,13,Belgian Grand Prix,2018,spa,5.0,8.0,13.0
24029,1001,154,210,8,5,7,7,7,6.0,44,+1:25.953,5100429,35,8,01:48.3,232.856,1,Finished,grosjean,haas,13,Belgian Grand Prix,2018,spa,7.0,13.0,13.0
24039,1001,8,6,7,6,\N,R,17,0.0,8,\N,\N,6,17,01:54.3,220.559,23,Brakes,raikkonen,ferrari,13,Belgian Grand Prix,2018,spa,1.0,4.0,4.0
24025,1001,830,9,33,7,3,3,3,15.0,44,31.372,5045848,36,4,01:46.9,235.767,1,Finished,max_verstappen,red_bull,13,Belgian Grand Prix,2018,spa,10.0,5.0,6.0
24038,1001,817,9,3,8,\N,R,16,0.0,28,\N,\N,27,15,01:49.2,230.812,31,Retired,ricciardo,red_bull,13,Belgian Grand Prix,2018,spa,5.0,7.0,8.0
24030,1001,825,210,20,9,8,8,8,4.0,44,+1:27.639,5102115,36,5,01:47.9,233.602,1,Finished,kevin_magnussen,haas,13,Belgian Grand Prix,2018,spa,12.0,13.0,13.0
24031,1001,842,5,10,10,9,9,9,2.0,44,+1:45.892,5120368,36,9,01:48.6,232.202,1,Finished,gasly,toro_rosso,13,Belgian Grand Prix,2018,spa,14.0,10.0,13.0
24036,1001,843,5,28,11,14,14,14,0.0,43,\N,\N,33,12,01:48.8,231.843,11,+1 Lap,brendon_hartley,toro_rosso,13,Belgian Grand Prix,2018,spa,26.0,13.0,13.0
24040,1001,844,15,16,12,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,3,Accident,leclerc,sauber,13,Belgian Grand Prix,2018,spa,18.0,8.0,7.0
24032,1001,828,15,9,13,10,10,10,1.0,43,\N,\N,35,11,01:48.7,231.976,11,+1 Lap,ericsson,sauber,13,Belgian Grand Prix,2018,spa,18.0,13.0,13.0
24033,1001,832,4,55,14,11,11,11,0.0,43,\N,\N,32,10,01:48.7,232.027,11,+1 Lap,sainz,renault,13,Belgian Grand Prix,2018,spa,10.0,13.0,13.0
24041,1001,4,1,14,15,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,3,Accident,alonso,mclaren,13,Belgian Grand Prix,2018,spa,1.0,3.0,3.0
24034,1001,845,3,35,16,12,12,12,0.0,43,\N,\N,42,14,01:49.1,231.085,11,+1 Lap,sirotkin,williams,13,Belgian Grand Prix,2018,spa,30.0,13.0,13.0
24035,1001,840,3,18,17,13,13,13,0.0,43,\N,\N,39,16,01:49.3,230.717,11,+1 Lap,stroll,williams,13,Belgian Grand Prix,2018,spa,14.0,13.0,9.0
24037,1001,838,1,2,18,15,15,15,0.0,43,\N,\N,38,13,01:49.0,231.418,11,+1 Lap,vandoorne,mclaren,13,Belgian Grand Prix,2018,spa,23.0,13.0,13.0
24026,1001,822,131,77,19,4,4,4,12.0,44,+1:03.605,5078081,32,1,01:46.3,237.231,1,Finished,bottas,mercedes,13,Belgian Grand Prix,2018,spa,7.0,6.0,4.0
24042,1001,807,4,27,20,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,3,Accident,hulkenberg,renault,13,Belgian Grand Prix,2018,spa,7.0,13.0,9.0
24044,1002,8,6,7,1,2,2,2,18.0,53,8.705,4623189,28,4,01:23.5,249.713,1,Finished,raikkonen,ferrari,14,Italian Grand Prix,2018,monza,1.0,4.0,4.0
24046,1002,20,6,5,2,4,4,4,12.0,53,16.151,4630635,51,2,01:22.5,252.77,1,Finished,vettel,ferrari,14,Italian Grand Prix,2018,monza,3.0,2.0,2.0
24043,1002,1,131,44,3,1,1,1,25.0,53,16:54.5,4614484,30,1,01:22.5,252.794,1,Finished,hamilton,mercedes,14,Italian Grand Prix,2018,monza,3.0,1.0,1.0
24045,1002,822,131,77,4,3,3,3,15.0,53,14.066,4628550,39,3,01:22.9,251.544,1,Finished,bottas,mercedes,14,Italian Grand Prix,2018,monza,7.0,6.0,4.0
24047,1002,830,9,33,5,5,5,5,10.0,53,18.208,4632692,41,6,01:23.6,249.432,1,Finished,max_verstappen,red_bull,14,Italian Grand Prix,2018,monza,10.0,5.0,6.0
24062,1002,154,210,8,6,\N,D,20,0.0,53,56.32,4670804,\N,0,\N,\N,2,Disqualified,grosjean,haas,14,Italian Grand Prix,2018,monza,7.0,13.0,13.0
24050,1002,832,4,55,7,9,9,8,4.0,53,+1:18.140,4692624,43,5,01:23.5,249.671,1,Finished,sainz,renault,14,Italian Grand Prix,2018,monza,10.0,13.0,13.0
24048,1002,839,10,31,8,7,7,6,8.0,53,57.761,4672245,48,12,01:24.2,247.555,1,Finished,ocon,force_india,14,Italian Grand Prix,2018,monza,14.0,10.0,13.0
24056,1002,842,5,10,9,15,15,14,0.0,52,\N,\N,47,10,01:24.1,248.097,11,+1 Lap,gasly,toro_rosso,14,Italian Grand Prix,2018,monza,14.0,10.0,13.0
24051,1002,840,3,18,10,10,10,9,2.0,52,\N,\N,52,9,01:24.1,248.106,11,+1 Lap,stroll,williams,14,Italian Grand Prix,2018,monza,14.0,13.0,9.0
24058,1002,825,210,20,11,17,17,16,0.0,52,\N,\N,44,7,01:23.8,248.959,11,+1 Lap,kevin_magnussen,haas,14,Italian Grand Prix,2018,monza,12.0,13.0,13.0
24052,1002,845,3,35,12,11,11,10,1.0,52,\N,\N,39,14,01:24.6,246.568,11,+1 Lap,sirotkin,williams,14,Italian Grand Prix,2018,monza,30.0,13.0,13.0
24060,1002,4,1,14,13,\N,R,18,0.0,9,\N,\N,18,17,01:25.2,244.691,5,Engine,alonso,mclaren,14,Italian Grand Prix,2018,monza,1.0,3.0,3.0
24049,1002,815,10,11,14,8,8,7,6.0,53,58.678,4673162,44,11,01:24.2,247.743,1,Finished,perez,force_india,14,Italian Grand Prix,2018,monza,5.0,8.0,13.0
24053,1002,844,15,16,15,12,12,11,0.0,52,\N,\N,52,8,01:23.8,248.959,11,+1 Lap,leclerc,sauber,14,Italian Grand Prix,2018,monza,18.0,8.0,7.0
24061,1002,843,5,28,16,\N,R,19,0.0,0,\N,\N,6,19,01:27.0,239.685,23,Brakes,brendon_hartley,toro_rosso,14,Italian Grand Prix,2018,monza,26.0,13.0,13.0
24054,1002,838,1,2,17,13,13,12,0.0,52,\N,\N,52,13,01:24.5,246.79,11,+1 Lap,vandoorne,mclaren,14,Italian Grand Prix,2018,monza,23.0,13.0,13.0
24057,1002,828,15,9,18,16,16,15,0.0,52,\N,\N,46,15,01:24.8,246.024,11,+1 Lap,ericsson,sauber,14,Italian Grand Prix,2018,monza,18.0,13.0,13.0
24059,1002,817,9,3,19,\N,R,17,0.0,23,\N,\N,46,18,01:25.7,243.369,5,Engine,ricciardo,red_bull,14,Italian Grand Prix,2018,monza,5.0,7.0,8.0
24055,1002,807,4,27,20,14,14,13,0.0,52,\N,\N,47,16,01:24.8,246.01,11,+1 Lap,hulkenberg,renault,14,Italian Grand Prix,2018,monza,7.0,13.0,9.0
24063,1003,1,131,44,1,1,1,1,25.0,61,51:11.6,6671611,56,2,01:42.9,177.108,1,Finished,hamilton,mercedes,15,Singapore Grand Prix,2018,marina_bay,3.0,1.0,1.0
24064,1003,830,9,33,2,2,2,2,18.0,61,8.961,6680572,54,5,01:43.3,176.368,1,Finished,max_verstappen,red_bull,15,Singapore Grand Prix,2018,marina_bay,10.0,5.0,6.0
24065,1003,20,6,5,3,3,3,3,15.0,61,39.984,6711595,48,6,01:44.7,174.137,1,Finished,vettel,ferrari,15,Singapore Grand Prix,2018,marina_bay,3.0,2.0,2.0
24066,1003,822,131,77,4,4,4,4,12.0,61,51.93,6723541,42,8,01:44.7,174.052,1,Finished,bottas,mercedes,15,Singapore Grand Prix,2018,marina_bay,7.0,6.0,4.0
24067,1003,8,6,7,5,5,5,5,10.0,61,53.001,6724612,46,7,01:44.7,174.061,1,Finished,raikkonen,ferrari,15,Singapore Grand Prix,2018,marina_bay,1.0,4.0,4.0
24068,1003,817,9,3,6,6,6,6,8.0,61,53.982,6725593,59,3,01:43.1,176.753,1,Finished,ricciardo,red_bull,15,Singapore Grand Prix,2018,marina_bay,5.0,7.0,8.0
24078,1003,815,10,11,7,16,16,16,0.0,60,\N,\N,48,13,01:45.4,172.947,11,+1 Lap,perez,force_india,15,Singapore Grand Prix,2018,marina_bay,5.0,8.0,13.0
