resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid,status,driverref,constructorref,circuitid,name,year,circuitref,alt,weather,weather_type,total_points_driver,average_col_acc,rankfast,sumpits,points_season,points_circuit,constructor_failures,constructor_failures_driver,constructor_failures_driver_constructor,rank_yrs_exp_driver,rank_exp_driver,rank_wins_driver,run_circuit,rank_run_circuit,rank_quali_wins_driver
24392,1019,817,4,3,7,7.0,7,7,6.0,52,+54.401,4922853.0,50,9,1:29.624,236.628,1,Finished,ricciardo,renault,9,British Grand Prix,2019,silverstone,153.0,Parzialmente nuvoloso,2,405.0,0.04,9,3.0,91.0,39.0,0.7908611599297013,0.0,0.2656042496679947,5.0,6.0,7.0,12,50.0,5.0
24689,1034,817,4,3,8,4.0,4,4,12.0,52,+19.650,5300933.0,49,5,1:29.482,237.004,1,Finished,ricciardo,renault,9,British Grand Prix,2020,silverstone,153.0,Parzialmente nuvoloso,2,405.0,0.04,5,2.0,181.0,39.0,0.7908611599297013,0.0,0.2656042496679947,5.0,6.0,7.0,12,50.0,5.0
24719,1035,817,4,3,5,14.0,14,14,0.0,51,\N,,39,16,1:31.168,232.621,11,+1 Lap,ricciardo,renault,9,70th Anniversary Grand Prix,2020,silverstone,153.0,Sereno,1,405.0,0.04,16,4.0,181.0,39.0,0.7908611599297013,0.0,0.2656042496679947,5.0,6.0,7.0,12,50.0,5.0
23977,998,830,9,33,5,,R,15,0.0,46,\N,,42,6,1:32.007,230.499,23,Brakes,max_verstappen,red_bull,9,British Grand Prix,2018,silverstone,153.0,Soleggiato,1,81.0,0.09,6,4.0,419.0,93.0,0.26362038664323373,0.08787346221441124,1.238390092879257,10.0,10.0,5.0,8,143.0,20.0
24390,1019,830,9,33,4,5.0,5,5,10.0,52,+39.458,4907910.0,45,4,1:29.272,237.561,1,Finished,max_verstappen,red_bull,9,British Grand Prix,2019,silverstone,153.0,Parzialmente nuvoloso,2,81.0,0.09,4,3.0,417.0,93.0,0.26362038664323373,0.08787346221441124,1.238390092879257,10.0,10.0,5.0,8,143.0,20.0
24687,1034,830,9,33,3,2.0,2,2,19.0,52,+5.856,5287139.0,52,1,1:27.097,243.494,1,Finished,max_verstappen,red_bull,9,British Grand Prix,2020,silverstone,153.0,Parzialmente nuvoloso,2,81.0,0.09,1,4.0,319.0,93.0,0.26362038664323373,0.08787346221441124,1.238390092879257,10.0,10.0,5.0,8,143.0,20.0
24706,1035,830,9,33,4,1.0,1,1,25.0,52,1:19:41.993,4781993.0,46,2,1:29.465,237.049,1,Finished,max_verstappen,red_bull,9,70th Anniversary Grand Prix,2020,silverstone,153.0,Sereno,1,81.0,0.09,2,4.0,319.0,93.0,0.26362038664323373,0.08787346221441124,1.238390092879257,10.0,10.0,5.0,8,143.0,20.0
25165,1061,830,9,33,1,,R,20,3.0,0,\N,,0,0,\N,\N,4,Collision,max_verstappen,red_bull,9,British Grand Prix,2021,silverstone,153.0,Sereno,1,81.0,0.09,0,4.0,585.5,93.0,0.26362038664323373,0.08787346221441124,1.238390092879257,10.0,10.0,5.0,8,143.0,20.0
24389,1019,842,9,10,5,4.0,4,4,12.0,52,+34.692,4903144.0,48,8,1:29.544,236.839,1,Finished,gasly,red_bull,9,British Grand Prix,2019,silverstone,153.0,Parzialmente nuvoloso,2,646.0,0.06,8,3.0,417.0,93.0,0.26362038664323373,0.0,0.15479876160990713,14.0,18.0,10.0,5,266.0,19.0
23974,998,842,5,10,14,13.0,13,13,0.0,52,+39.129,5288913.0,48,8,1:33.465,226.904,1,Finished,gasly,toro_rosso,9,British Grand Prix,2018,silverstone,153.0,Soleggiato,1,646.0,0.06,8,2.0,33.0,2.0,0.26362038664323373,0.0,0.7518796992481203,14.0,18.0,10.0,5,266.0,19.0
24692,1034,842,213,10,11,7.0,7,7,6.0,52,+31.188,5312471.0,52,7,1:29.603,236.684,1,Finished,gasly,alphatauri,9,British Grand Prix,2020,silverstone,153.0,Parzialmente nuvoloso,2,646.0,0.06,7,1.0,107.0,8.0,0.0,0.0,5.128205128205128,14.0,18.0,10.0,5,266.0,19.0
24716,1035,842,213,10,7,11.0,11,11,0.0,52,+1:10.642,4852635.0,52,7,1:30.092,235.399,1,Finished,gasly,alphatauri,9,70th Anniversary Grand Prix,2020,silverstone,153.0,Sereno,1,646.0,0.06,7,4.0,107.0,8.0,0.0,0.0,5.128205128205128,14.0,18.0,10.0,5,266.0,19.0
25156,1061,842,213,10,11,11.0,11,11,0.0,52,+1:25.327,7188611.0,52,3,1:30.266,234.945,1,Finished,gasly,alphatauri,9,British Grand Prix,2021,silverstone,153.0,Sereno,1,646.0,0.06,3,5.0,142.0,8.0,0.0,0.0,5.128205128205128,14.0,18.0,10.0,5,266.0,19.0
24693,1034,848,9,23,12,8.0,8,8,4.0,52,+32.670,5313953.0,52,2,1:28.689,239.123,1,Finished,albon,red_bull,9,British Grand Prix,2020,silverstone,153.0,Parzialmente nuvoloso,2,866.0,0.0,2,4.0,319.0,93.0,0.26362038664323373,0.0,0.30959752321981426,23.0,25.0,13.0,3,391.0,29.0
24710,1035,848,9,23,9,5.0,5,5,10.0,52,+39.146,4821139.0,46,3,1:29.477,237.017,1,Finished,albon,red_bull,9,70th Anniversary Grand Prix,2020,silverstone,153.0,Sereno,1,866.0,0.0,3,4.0,319.0,93.0,0.26362038664323373,0.0,0.30959752321981426,23.0,25.0,13.0,3,391.0,29.0
24397,1019,848,5,23,9,12.0,12,12,0.0,52,+1:15.617,4944069.0,46,15,1:30.872,233.378,1,Finished,albon,toro_rosso,9,British Grand Prix,2019,silverstone,153.0,Parzialmente nuvoloso,2,866.0,0.0,15,3.0,85.0,2.0,0.26362038664323373,0.0,0.0,23.0,25.0,13.0,3,391.0,29.0
23986,999,830,9,33,4,4.0,4,4,12.0,67,+7.654,5557499.0,66,3,1:15.852,217.085,1,Finished,max_verstappen,red_bull,10,German Grand Prix,2018,hockenheimring,103.0,Parzialmente nuvoloso con pioggia nel finale di gara,3,81.0,0.09,3,3.0,419.0,38.0,0.25316455696202533,0.0,1.238390092879257,10.0,10.0,5.0,3,396.0,20.0
24406,1020,830,9,33,2,1.0,1,1,26.0,64,1:44:31.275,6271275.0,61,1,1:16.645,214.839,1,Finished,max_verstappen,red_bull,10,German Grand Prix,2019,hockenheimring,103.0,"Piovoso ad inizio gara, nuvoloso nel finale",3,81.0,0.09,1,9.0,417.0,38.0,0.25316455696202533,0.0,1.238390092879257,10.0,10.0,5.0,3,396.0,20.0
24002,999,817,9,3,20,,R,20,0.0,27,\N,,22,18,1:18.262,210.400,5,Engine,ricciardo,red_bull,10,German Grand Prix,2018,hockenheimring,103.0,Parzialmente nuvoloso con pioggia nel finale di gara,3,405.0,0.04,18,3.0,419.0,38.0,0.25316455696202533,0.12658227848101267,1.8575851393188854,5.0,6.0,7.0,5,270.0,5.0
24424,1020,817,4,3,13,,R,19,0.0,13,\N,,10,19,1:32.654,177.719,43,Exhaust,ricciardo,renault,10,German Grand Prix,2019,hockenheimring,103.0,"Piovoso ad inizio gara, nuvoloso nel finale",3,405.0,0.04,19,4.0,91.0,10.0,0.5063291139240507,0.12658227848101267,0.2656042496679947,5.0,6.0,7.0,5,270.0,5.0
24419,1020,842,9,10,4,14.0,14,14,0.0,61,\N,,56,4,1:17.495,212.483,4,Collision,gasly,red_bull,10,German Grand Prix,2019,hockenheimring,103.0,"Piovoso ad inizio gara, nuvoloso nel finale",3,646.0,0.06,4,9.0,417.0,38.0,0.25316455696202533,0.0,0.15479876160990713,14.0,18.0,10.0,2,488.0,19.0
23996,999,842,5,10,16,14.0,14,14,0.0,66,\N,,66,13,1:17.762,211.753,11,+1 Lap,gasly,toro_rosso,10,German Grand Prix,2018,hockenheimring,103.0,Parzialmente nuvoloso con pioggia nel finale di gara,3,646.0,0.06,13,4.0,33.0,24.0,0.12658227848101267,0.0,0.7518796992481203,14.0,18.0,10.0,2,488.0,19.0
24006,1000,817,9,3,12,4.0,4,4,12.0,70,+46.419,5882846.0,46,1,1:20.012,197.115,1,Finished,ricciardo,red_bull,11,Hungarian Grand Prix,2018,hungaroring,264.0,Sereno,1,405.0,0.04,1,1.0,419.0,69.0,0.2638522427440633,0.0,1.8575851393188854,5.0,6.0,7.0,11,62.0,5.0
25176,1062,817,1,3,11,11.0,11,11,0.0,69,\N,,58,13,1:22.802,190.473,11,+1 Lap,ricciardo,mclaren,11,Hungarian Grand Prix,2021,hungaroring,264.0,"Piovoso a inizio gara, asciutto successivamente",3,405.0,0.04,13,4.0,275.0,18.0,1.1873350923482848,0.0,0.05903187721369539,5.0,6.0,7.0,11,62.0,5.0
24439,1021,817,4,3,20,14.0,14,14,0.0,69,\N,,49,8,1:20.839,195.098,11,+1 Lap,ricciardo,renault,11,Hungarian Grand Prix,2019,hungaroring,264.0,Sereno,1,405.0,0.04,8,2.0,91.0,6.0,0.395778364116095,0.0,0.2656042496679947,5.0,6.0,7.0,11,62.0,5.0
24673,1033,817,4,3,11,8.0,8,8,4.0,69,\N,,46,7,1:19.532,198.305,11,+1 Lap,ricciardo,renault,11,Hungarian Grand Prix,2020,hungaroring,264.0,Parzialmente nuvoloso,2,405.0,0.04,7,4.0,181.0,6.0,0.395778364116095,0.0,0.2656042496679947,5.0,6.0,7.0,11,62.0,5.0
24021,1000,830,9,33,7,,R,19,0.0,5,\N,,5,19,1:23.985,187.790,75,Power loss,max_verstappen,red_bull,11,Hungarian Grand Prix,2018,hungaroring,264.0,Sereno,1,81.0,0.09,19,1.0,419.0,69.0,0.2638522427440633,0.13192612137203166,1.238390092879257,10.0,10.0,5.0,7,177.0,20.0
24427,1021,830,9,33,1,2.0,2,2,19.0,70,+17.796,5721592.0,69,1,1:17.103,204.552,1,Finished,max_verstappen,red_bull,11,Hungarian Grand Prix,2019,hungaroring,264.0,Sereno,1,81.0,0.09,1,3.0,417.0,69.0,0.2638522427440633,0.13192612137203166,1.238390092879257,10.0,10.0,5.0,7,177.0,20.0
24667,1033,830,9,33,7,2.0,2,2,18.0,70,+8.702,5781175.0,60,4,1:19.184,199.176,1,Finished,max_verstappen,red_bull,11,Hungarian Grand Prix,2020,hungaroring,264.0,Parzialmente nuvoloso,2,81.0,0.09,4,4.0,319.0,69.0,0.2638522427440633,0.13192612137203166,1.238390092879257,10.0,10.0,5.0,7,177.0,20.0
25174,1062,830,9,33,3,9.0,9,9,2.0,70,+1:20.244,7563443.0,43,4,192.074,194.843,1,Finished,max_verstappen,red_bull,11,Hungarian Grand Prix,2021,hungaroring,264.0,"Piovoso a inizio gara, asciutto successivamente",3,81.0,0.09,4,5.0,585.5,69.0,0.2638522427440633,0.13192612137203166,1.238390092879257,10.0,10.0,5.0,7,177.0,20.0
24431,1021,842,9,10,6,6.0,6,6,8.0,69,\N,,65,12,1:21.045,194.602,11,+1 Lap,gasly,red_bull,11,Hungarian Grand Prix,2019,hungaroring,264.0,Sereno,1,646.0,0.06,12,3.0,417.0,69.0,0.2638522427440633,0.13192612137203166,0.15479876160990713,14.0,18.0,10.0,4,338.0,19.0
24008,1000,842,5,10,6,6.0,6,6,8.0,70,+1:13.273,5909700.0,64,7,1:21.685,193.078,1,Finished,gasly,toro_rosso,11,Hungarian Grand Prix,2018,hungaroring,264.0,Sereno,1,646.0,0.06,7,2.0,33.0,9.0,0.2638522427440633,0.13192612137203166,0.7518796992481203,14.0,18.0,10.0,4,338.0,19.0
24685,1033,842,213,10,10,,R,20,0.0,15,\N,,10,20,1:23.939,187.893,5,Engine,gasly,alphatauri,11,Hungarian Grand Prix,2020,hungaroring,264.0,Parzialmente nuvoloso,2,646.0,0.06,20,3.0,107.0,19.0,0.13192612137203166,0.13192612137203166,5.128205128205128,14.0,18.0,10.0,4,338.0,19.0
25170,1062,842,213,10,5,5.0,5,5,11.0,70,+1:03.614,7546813.0,70,1,1:18.394,201.183,1,Finished,gasly,alphatauri,11,Hungarian Grand Prix,2021,hungaroring,264.0,"Piovoso a inizio gara, asciutto successivamente",3,646.0,0.06,1,7.0,142.0,19.0,0.13192612137203166,0.13192612137203166,5.128205128205128,14.0,18.0,10.0,4,338.0,19.0
24670,1033,848,9,23,13,5.0,5,5,10.0,70,+1:18.316,5850789.0,68,5,1:19.440,198.534,1,Finished,albon,red_bull,11,Hungarian Grand Prix,2020,hungaroring,264.0,Parzialmente nuvoloso,2,866.0,0.0,5,4.0,319.0,69.0,0.2638522427440633,0.0,0.30959752321981426,23.0,25.0,13.0,2,491.0,29.0
24435,1021,848,5,23,12,10.0,10,10,1.0,69,\N,,65,7,1:20.621,195.626,11,+1 Lap,albon,toro_rosso,11,Hungarian Grand Prix,2019,hungaroring,264.0,Sereno,1,866.0,0.0,7,2.0,85.0,9.0,0.2638522427440633,0.0,0.0,23.0,25.0,13.0,2,491.0,29.0
24025,1001,830,9,33,7,3.0,3,3,15.0,44,+31.372,5045848.0,36,4,1:46.946,235.767,1,Finished,max_verstappen,red_bull,13,Belgian Grand Prix,2018,spa,401.0,Parzialmente nuvoloso,2,81.0,0.09,4,2.0,419.0,60.5,0.37243947858473,0.0931098696461825,1.238390092879257,10.0,10.0,5.0,7,179.0,20.0
24465,1022,830,9,33,5,,R,20,0.0,0,\N,,0,0,\N,\N,3,Accident,max_verstappen,red_bull,13,Belgian Grand Prix,2019,spa,401.0,Parzialmente nuvoloso,2,81.0,0.09,0,1.0,417.0,60.5,0.37243947858473,0.0931098696461825,1.238390092879257,10.0,10.0,5.0,7,179.0,20.0
24748,1037,830,9,33,3,3.0,3,3,15.0,44,+15.455,5064216.0,27,8,1:48.305,232.809,1,Finished,max_verstappen,red_bull,13,Belgian Grand Prix,2020,spa,401.0,Parzialmente nuvoloso,2,81.0,0.09,8,2.0,319.0,60.5,0.37243947858473,0.0931098696461825,1.238390092879257,10.0,10.0,5.0,7,179.0,20.0
25186,1063,830,9,33,1,1.0,1,1,12.5,1,3:27.071,207071.0,0,0,\N,\N,1,Finished,max_verstappen,red_bull,13,Belgian Grand Prix,2021,spa,401.0,Piovoso,3,81.0,0.09,0,0.0,585.5,60.5,0.37243947858473,0.0931098696461825,1.238390092879257,10.0,10.0,5.0,7,179.0,20.0
24038,1001,817,9,3,8,,R,16,0.0,28,\N,,27,15,1:49.242,230.812,31,Retired,ricciardo,red_bull,13,Belgian Grand Prix,2018,spa,401.0,Parzialmente nuvoloso,2,405.0,0.04,15,2.0,419.0,60.5,0.37243947858473,0.186219739292365,1.8575851393188854,5.0,6.0,7.0,11,64.0,5.0
25189,1063,817,1,3,4,4.0,4,4,6.0,1,+4.496,211567.0,0,0,\N,\N,1,Finished,ricciardo,mclaren,13,Belgian Grand Prix,2021,spa,401.0,Piovoso,3,405.0,0.04,0,0.0,275.0,12.0,0.74487895716946,0.186219739292365,0.05903187721369539,5.0,6.0,7.0,11,64.0,5.0
24459,1022,817,4,3,10,14.0,14,14,0.0,43,\N,,21,18,1:50.451,228.285,11,+1 Lap,ricciardo,renault,13,Belgian Grand Prix,2019,spa,401.0,Parzialmente nuvoloso,2,405.0,0.04,18,3.0,91.0,27.0,0.4655493482309125,0.186219739292365,0.2656042496679947,5.0,6.0,7.0,11,64.0,5.0
24749,1037,817,4,3,4,4.0,4,4,13.0,44,+18.877,5067638.0,44,1,1:47.483,234.589,1,Finished,ricciardo,renault,13,Belgian Grand Prix,2020,spa,401.0,Parzialmente nuvoloso,2,405.0,0.04,1,2.0,181.0,27.0,0.4655493482309125,0.186219739292365,0.2656042496679947,5.0,6.0,7.0,11,64.0,5.0
24450,1022,848,9,23,17,5.0,5,5,10.0,44,+1:21.325,5107035.0,41,5,1:47.507,234.537,1,Finished,albon,red_bull,13,Belgian Grand Prix,2019,spa,401.0,Parzialmente nuvoloso,2,866.0,0.0,5,1.0,417.0,60.5,0.37243947858473,0.0,0.30959752321981426,23.0,25.0,13.0,2,497.0,29.0
24751,1037,848,9,23,5,6.0,6,6,8.0,44,+42.712,5091473.0,27,12,1:48.736,231.886,1,Finished,albon,red_bull,13,Belgian Grand Prix,2020,spa,401.0,Parzialmente nuvoloso,2,866.0,0.0,12,2.0,319.0,60.5,0.37243947858473,0.0,0.30959752321981426,23.0,25.0,13.0,2,497.0,29.0
24047,1002,830,9,33,5,5.0,5,5,10.0,53,+18.208,4632692.0,41,6,1:23.609,249.432,1,Finished,max_verstappen,red_bull,14,Italian Grand Prix,2018,monza,162.0,Parzialmente nuvoloso,2,81.0,0.09,6,2.0,419.0,34.0,0.13651877133105803,0.06825938566552901,1.238390092879257,10.0,10.0,5.0,7,182.0,20.0
24473,1023,830,9,33,19,8.0,8,8,4.0,53,+1:14.492,4601157.0,41,5,1:23.143,250.830,1,Finished,max_verstappen,red_bull,14,Italian Grand Prix,2019,monza,162.0,Parzialmente nuvoloso,2,81.0,0.09,5,3.0,417.0,34.0,0.13651877133105803,0.06825938566552901,1.238390092879257,10.0,10.0,5.0,7,182.0,20.0
24782,1038,830,9,33,5,,R,17,0.0,30,\N,,10,17,1:25.539,243.804,131,Power Unit,max_verstappen,red_bull,14,Italian Grand Prix,2020,monza,162.0,Sereno,1,81.0,0.09,17,4.0,319.0,34.0,0.13651877133105803,0.06825938566552901,1.238390092879257,10.0,10.0,5.0,7,182.0,20.0
25243,1065,830,9,33,1,,R,18,2.0,25,\N,,25,5,1:25.173,244.852,4,Collision,max_verstappen,red_bull,14,Italian Grand Prix,2021,monza,162.0,Sereno,1,81.0,0.09,5,2.0,585.5,34.0,0.13651877133105803,0.06825938566552901,1.238390092879257,10.0,10.0,5.0,7,182.0,20.0
24059,1002,817,9,3,19,,R,17,0.0,23,\N,,46,18,1:25.692,243.369,5,Engine,ricciardo,red_bull,14,Italian Grand Prix,2018,monza,162.0,Parzialmente nuvoloso,2,405.0,0.04,18,2.0,419.0,34.0,0.13651877133105803,0.06825938566552901,1.8575851393188854,5.0,6.0,7.0,11,66.0,5.0
25226,1065,817,1,3,2,1.0,1,1,27.0,53,1:21:54.365,4914365.0,53,1,1:24.812,245.894,1,Finished,ricciardo,mclaren,14,Italian Grand Prix,2021,monza,162.0,Sereno,1,405.0,0.04,1,2.0,275.0,76.0,1.2969283276450512,0.06825938566552901,0.05903187721369539,5.0,6.0,7.0,11,66.0,5.0
24469,1023,817,4,3,5,4.0,4,4,12.0,53,+45.515,4572180.0,53,7,1:23.466,249.859,1,Finished,ricciardo,renault,14,Italian Grand Prix,2019,monza,162.0,Parzialmente nuvoloso,2,405.0,0.04,7,2.0,91.0,38.0,0.614334470989761,0.06825938566552901,0.2656042496679947,5.0,6.0,7.0,11,66.0,5.0
24771,1038,817,4,3,7,6.0,6,6,8.0,53,+8.391,6434447.0,38,4,1:23.898,248.573,1,Finished,ricciardo,renault,14,Italian Grand Prix,2020,monza,162.0,Sereno,1,405.0,0.04,4,4.0,181.0,38.0,0.614334470989761,0.06825938566552901,0.2656042496679947,5.0,6.0,7.0,11,66.0,5.0
24471,1023,848,9,23,8,6.0,6,6,8.0,53,+59.315,4585980.0,45,6,1:23.364,250.165,1,Finished,albon,red_bull,14,Italian Grand Prix,2019,monza,162.0,Parzialmente nuvoloso,2,866.0,0.0,6,3.0,417.0,34.0,0.13651877133105803,0.0,0.30959752321981426,23.0,25.0,13.0,2,500.0,29.0
24780,1038,848,9,23,9,15.0,15,15,0.0,53,+37.533,6463589.0,48,15,1:24.926,245.564,1,Finished,albon,red_bull,14,Italian Grand Prix,2020,monza,162.0,Sereno,1,866.0,0.0,15,4.0,319.0,34.0,0.13651877133105803,0.0,0.30959752321981426,23.0,25.0,13.0,2,500.0,29.0
24064,1003,830,9,33,2,2.0,2,2,18.0,61,+8.961,6680572.0,54,5,1:43.345,176.368,1,Finished,max_verstappen,red_bull,15,Singapore Grand Prix,2018,marina_bay,18.0,Sereno,1,81.0,0.09,5,2.0,419.0,49.0,1.1811023622047243,0.0,1.238390092879257,10.0,10.0,5.0,5,286.0,20.0
24488,1024,830,9,33,4,3.0,3,3,15.0,61,+3.821,7117488.0,56,8,1:45.176,173.298,1,Finished,max_verstappen,red_bull,15,Singapore Grand Prix,2019,marina_bay,18.0,Sereno,1,81.0,0.09,8,2.0,417.0,49.0,1.1811023622047243,0.0,1.238390092879257,10.0,10.0,5.0,5,286.0,20.0
24068,1003,817,9,3,6,6.0,6,6,8.0,61,+53.982,6725593.0,59,3,1:43.120,176.753,1,Finished,ricciardo,red_bull,15,Singapore Grand Prix,2018,marina_bay,18.0,Sereno,1,405.0,0.04,3,2.0,419.0,49.0,1.1811023622047243,0.0,1.8575851393188854,5.0,6.0,7.0,9,113.0,5.0
24499,1024,817,4,3,20,14.0,14,14,0.0,61,+37.660,7151327.0,55,14,1:45.915,172.088,1,Finished,ricciardo,renault,15,Singapore Grand Prix,2019,marina_bay,18.0,Sereno,1,405.0,0.04,14,3.0,91.0,7.0,0.7874015748031495,0.0,0.2656042496679947,5.0,6.0,7.0,9,113.0,5.0
24491,1024,848,9,23,6,6.0,6,6,8.0,61,+11.663,7125330.0,59,9,1:45.260,173.159,1,Finished,albon,red_bull,15,Singapore Grand Prix,2019,marina_bay,18.0,Sereno,1,866.0,0.0,9,2.0,417.0,49.0,1.1811023622047243,0.0,0.30959752321981426,23.0,25.0,13.0,1,672.0,29.0
24087,1004,830,9,33,19,5.0,5,5,10.0,53,+31.016,5276197.0,45,4,1:36.283,218.655,1,Finished,max_verstappen,red_bull,71,Russian Grand Prix,2018,sochi,2.0,Parzialmente nuvoloso,2,81.0,0.09,4,2.0,419.0,79.0,1.2345679012345678,0.6172839506172839,1.238390092879257,10.0,10.0,5.0,7,195.0,20.0
24509,1025,830,9,33,9,4.0,4,4,12.0,53,+14.210,5633202.0,47,5,1:36.937,217.180,1,Finished,max_verstappen,red_bull,71,Russian Grand Prix,2019,sochi,2.0,Parzialmente nuvoloso,2,81.0,0.09,5,2.0,417.0,79.0,1.2345679012345678,0.6172839506172839,1.238390092879257,10.0,10.0,5.0,7,195.0,20.0
24807,1040,830,9,33,2,2.0,2,2,18.0,53,+7.729,5648093.0,53,3,1:37.332,216.298,1,Finished,max_verstappen,red_bull,71,Russian Grand Prix,2020,sochi,2.0,Sereno,1,81.0,0.09,3,3.0,319.0,79.0,1.2345679012345678,0.6172839506172839,1.238390092879257,10.0,10.0,5.0,7,195.0,20.0
25247,1066,830,9,33,20,2.0,2,2,18.0,53,+53.271,5494272.0,28,5,1:38.396,213.959,1,Finished,max_verstappen,red_bull,71,Russian Grand Prix,2021,sochi,2.0,Nuvoloso con pioggia nel finale,3,81.0,0.09,5,4.0,585.5,79.0,1.2345679012345678,0.6172839506172839,1.238390092879257,10.0,10.0,5.0,7,195.0,20.0
24088,1004,817,9,3,18,6.0,6,6,8.0,53,+1:20.451,5325632.0,41,5,1:36.345,218.514,1,Finished,ricciardo,red_bull,71,Russian Grand Prix,2018,sochi,2.0,Parzialmente nuvoloso,2,405.0,0.04,5,2.0,419.0,79.0,1.2345679012345678,1.2345679012345678,1.8575851393188854,5.0,6.0,7.0,8,159.0,5.0
25249,1066,817,1,3,5,4.0,4,4,12.0,53,+1:05.607,5506608.0,24,9,1:39.124,212.388,1,Finished,ricciardo,mclaren,71,Russian Grand Prix,2021,sochi,2.0,Nuvoloso con pioggia nel finale,3,405.0,0.04,9,4.0,275.0,31.0,0.6172839506172839,1.2345679012345678,0.05903187721369539,5.0,6.0,7.0,8,159.0,5.0
24524,1025,817,4,3,10,,R,19,0.0,24,\N,,22,17,1:41.284,207.859,4,Collision,ricciardo,renault,71,Russian Grand Prix,2019,sochi,2.0,Parzialmente nuvoloso,2,405.0,0.04,17,3.0,91.0,17.0,0.0,1.2345679012345678,0.2656042496679947,5.0,6.0,7.0,8,159.0,5.0
24810,1040,817,4,3,5,5.0,5,5,10.0,53,+52.065,5692429.0,53,6,1:37.886,215.074,1,Finished,ricciardo,renault,71,Russian Grand Prix,2020,sochi,2.0,Sereno,1,405.0,0.04,6,2.0,181.0,17.0,0.0,1.2345679012345678,0.2656042496679947,5.0,6.0,7.0,8,159.0,5.0
24510,1025,848,9,23,0,5.0,5,5,10.0,53,+38.348,5657340.0,50,4,1:36.762,217.573,1,Finished,albon,red_bull,71,Russian Grand Prix,2019,sochi,2.0,Parzialmente nuvoloso,2,866.0,0.0,4,2.0,417.0,79.0,1.2345679012345678,0.0,0.30959752321981426,23.0,25.0,13.0,2,574.0,29.0
24815,1040,848,9,23,15,10.0,10,10,1.0,53,+1:37.860,5738224.0,51,9,1:38.377,214.001,1,Finished,albon,red_bull,71,Russian Grand Prix,2020,sochi,2.0,Sereno,1,866.0,0.0,9,3.0,319.0,79.0,1.2345679012345678,0.0,0.30959752321981426,23.0,25.0,13.0,2,574.0,29.0
24105,1005,830,9,33,3,3.0,3,3,15.0,53,+14.295,5251357.0,50,6,1:33.367,223.903,1,Finished,max_verstappen,red_bull,22,Japanese Grand Prix,2018,suzuka,45.0,Soleggiato,1,81.0,0.09,6,2.0,419.0,39.0,0.2976190476190476,0.1488095238095238,1.238390092879257,10.0,10.0,5.0,5,297.0,20.0
24543,1026,830,9,33,5,,R,18,0.0,14,\N,,10,20,1:37.249,214.965,23,Brakes,max_verstappen,red_bull,22,Japanese Grand Prix,2019,suzuka,45.0,Sereno,1,81.0,0.09,20,2.0,417.0,39.0,0.2976190476190476,0.1488095238095238,1.238390092879257,10.0,10.0,5.0,5,297.0,20.0
24106,1005,817,9,3,15,4.0,4,4,12.0,53,+19.495,5256557.0,50,4,1:33.187,224.336,1,Finished,ricciardo,red_bull,22,Japanese Grand Prix,2018,suzuka,45.0,Soleggiato,1,405.0,0.04,4,2.0,419.0,39.0,0.2976190476190476,0.0,1.8575851393188854,5.0,6.0,7.0,9,122.0,5.0
24544,1026,817,4,3,16,,D,19,0.0,51,\N,,48,11,1:33.481,223.630,2,Disqualified,ricciardo,renault,22,Japanese Grand Prix,2019,suzuka,45.0,Sereno,1,405.0,0.04,11,2.0,91.0,1.0,0.4464285714285714,0.0,0.2656042496679947,5.0,6.0,7.0,9,122.0,5.0
24529,1026,848,9,23,6,4.0,4,4,12.0,52,+59.537,4966292.0,36,8,1:32.775,225.332,1,Finished,albon,red_bull,22,Japanese Grand Prix,2019,suzuka,45.0,Sereno,1,866.0,0.0,8,2.0,417.0,39.0,0.2976190476190476,0.0,0.30959752321981426,23.0,25.0,13.0,1,710.0,29.0
24124,1006,830,9,33,18,2.0,2,2,18.0,56,+1.281,5659924.0,45,2,1:38.246,202.011,1,Finished,max_verstappen,red_bull,69,United States Grand Prix,2018,americas,161.0,Soleggiato,1,81.0,0.09,2,1.0,419.0,83.0,1.6304347826086956,0.5434782608695652,1.238390092879257,10.0,10.0,5.0,6,229.0,20.0
24568,1028,830,9,33,3,3.0,3,3,15.0,56,+5.002,5640655.0,42,5,1:38.214,202.077,1,Finished,max_verstappen,red_bull,69,United States Grand Prix,2019,americas,161.0,Sereno,1,81.0,0.09,5,5.0,417.0,83.0,1.6304347826086956,0.5434782608695652,1.238390092879257,10.0,10.0,5.0,6,229.0,20.0
25286,1069,830,9,33,1,1.0,1,1,25.0,56,1:34:36.552,5676552.0,52,2,1:39.096,200.278,1,Finished,max_verstappen,red_bull,69,United States Grand Prix,2021,americas,161.0,Sereno,1,81.0,0.09,2,4.0,585.5,83.0,1.6304347826086956,0.5434782608695652,1.238390092879257,10.0,10.0,5.0,6,229.0,20.0
24138,1006,817,9,3,4,,R,16,0.0,8,\N,,49,15,1:40.433,197.612,84,Battery,ricciardo,red_bull,69,United States Grand Prix,2018,americas,161.0,Soleggiato,1,405.0,0.04,15,1.0,419.0,83.0,1.6304347826086956,1.0869565217391304,1.8575851393188854,5.0,6.0,7.0,9,129.0,5.0
